"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-13",,,,,"0.01","0.3","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-17",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-24",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-27",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-11-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-04",,,,,"0.00","0.0","4.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-05",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-10",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-11",,,,,"0.00","0.2","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-15",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-16",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-17",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-20",,,,,"0.05","1.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-21",,,,,"0.54","11.0","11.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-22",,,,,"0.05","1.0","11.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-23",,,,,"0.00","0.0","10.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-24",,,,,"0.00","0.0","8.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-25",,,,,"0.03","0.7","7.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-26",,,,,"0.00","0.0","7.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-27",,,,,"0.00","0.0","6.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-28",,,,,"0.00","0.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-29",,,,,"0.58","8.0","13.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-30",,,,,"0.17","4.0","17.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2006-12-31",,,,,"0.00","0.0","15.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-01",,,,,"0.00","0.0","12.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-02",,,,,"0.00","0.0","9.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-03",,,,,"0.00","0.0","7.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-04",,,,,"0.00","0.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-08",,,,,"0.00","0.0","8.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-09",,,,,"0.00","0.0","7.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-10",,,,,"0.00","0.0","6.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-11",,,,,"0.00","0.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-12",,,,,"0.03","1.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-16",,,,,"0.00","0.0","7.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-17",,,,,"0.00","0.0","6.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-18",,,,,"0.00","0.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-19",,,,,"0.00","0.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-20",,,,,"0.03","0.5","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-22",,,,,"0.17","4.0","9.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-23",,,,,"0.00","0.0","8.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-24",,,,,"0.00","0.0","7.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-25",,,,,"0.00","0.0","6.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-26",,,,,"0.00","0.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-27",,,,,"0.00","0.0","4.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-28",,,,,"0.01","0.2","4.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-29",,,,,"0.00","0.0","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-30",,,,,"0.00","0.0","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-01-31",,,,,"0.00","0.0","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-01",,,,,"0.04","2.5","6.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-02",,,,,"0.04","1.0","7.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-03",,,,,"0.00","0.0","7.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-04",,,,,"0.00","0.0","6.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-05",,,,,"0.00","0.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-06",,,,,"0.00","0.0","4.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-07",,,,,"0.00","0.0","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-08",,,,,"0.00","0.0","2.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-09",,,,,"0.00","0.0","2.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-10",,,,,"0.00","0.0","2.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-11",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-12",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-13",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-14",,,,,"0.08","2.5","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-15",,,,,"0.04","1.0","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-16",,,,,"0.00","0.0","2.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-17",,,,,"0.16","4.0","5.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-18",,,,,"0.00","0.0","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-19",,,,,"0.00","0.0","2.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-20",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-21",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-22",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-26",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-27",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-02-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-01",,,,,"0.10","1.5","2.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-02",,,,,"0.00","0.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-08",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-10",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-11",,,,,"0.14","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-15",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-16",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-17",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-24",,,,,"0.33","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-25",,,,,"0.11","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-27",,,,,"0.06","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-29",,,,,"0.03","1.0","1.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-30",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-03-31",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-02",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-16",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-17",,,,,"0.72","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-22",,,,,"0.07","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-23",,,,,"0.05","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-24",,,,,"0.04","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-25",,,,,"0.59","10.0","9.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-26",,,,,"0.00","0.0","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-27",,,,,"0.01","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-29",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-04-30",,,,,"0.04","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-01",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-02",,,,,"0.28","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-03",,,,,"0.21","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-05",,,,,"0.07","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-06",,,,,"0.25","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-07",,,,,"0.69","6.0","3.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-08",,,,,"0.10","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-10",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-12",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-23",,,,,"0.28","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-24",,,,,"0.36","0.5","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-05-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-05",,,,,"0.01","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-08",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-10",,,,,"0.03","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-12",,,,,"0.04","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-13",,,,,"0.45","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-23",,,,,"0.04","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-26",,,,,"0.18","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-27",,,,,"0.03","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-28",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-29",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-06-30",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-01",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-02",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-03",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-04",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-05",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-06",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-07",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-08",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-12",,,,,"0.09","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-13",,,,,"0.41","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-14",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-15",,,,,"0.02","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-18",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-20",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-24",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-07-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-09",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-11",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-13",,,,,"0.38","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-14",,,,,"0.00","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-15",,,,,"0.23","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-16",,,,,"0.27","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-17",,,,,"0.39","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-18",,,,,"0.07","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-19",,,,,"0.22","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-20",,,,,"0.01","0.0",,,,,,,,,,,,
"US1COEP0061","GLENEAGLE 0.4 WNW, CO US","2007-08-21",,,,,"0.00","0.0",,,,,,,,,,,,
